,Area,Location,No. of Bedrooms,New/Resale,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Clubhouse,Gas Connection,Price_in_Lakhs
2867,540,Naigaon East,1,0,1,0,0,0,0,0,24.0
2868,540,Naigaon East,1,0,1,1,1,1,1,0,28.5
2869,400,Naigaon East,1,0,1,1,0,1,1,0,23.0
2870,530,Naigaon East,1,0,1,0,0,0,0,0,26.0
2871,605,Nala Sopara,1,1,1,1,0,1,0,0,25.8
2872,850,Nala Sopara,2,1,1,1,0,1,0,0,35.94
2873,570,Nala Sopara,1,1,1,1,0,1,0,0,24.51
2874,965,Nala Sopara,2,1,1,1,1,1,0,0,48.0
2875,730,Nala Sopara,1,1,1,1,1,1,0,0,37.0
2876,590,Nala Sopara,1,1,1,1,0,1,1,0,26.0
2877,686,Nala Sopara,1,0,1,1,0,1,0,0,26.0
2878,600,Nala Sopara,1,1,1,1,0,1,0,1,26.5
2879,570,Nala Sopara,1,0,1,1,1,1,0,0,24.51
2880,575,Nala Sopara,1,0,1,1,0,1,1,0,24.5
2881,665,Nala Sopara,1,0,1,0,0,0,0,0,33.0
2882,585,Nala Sopara,1,0,1,1,0,1,1,0,24.0
2883,590,Nala Sopara,1,0,1,1,0,1,1,0,22.5
2884,550,Nala Sopara,1,0,0,0,0,0,0,0,23.0
2885,550,Nala Sopara,1,0,1,0,0,0,0,0,23.0
2886,525,Nala Sopara,1,0,1,1,0,1,0,0,22.0
2887,575,Nala Sopara,1,0,1,1,0,1,1,0,30.0
2888,575,Nala Sopara,1,0,1,1,0,1,1,0,23.0
2889,555,Nala Sopara,1,0,1,0,0,0,0,0,25.0
2890,578,Nala Sopara,1,0,1,0,0,0,0,0,23.0
2891,585,Nala Sopara,1,0,1,1,0,1,1,0,26.0
2892,550,Nala Sopara,1,0,1,1,0,1,1,0,24.0
2893,485,Nala Sopara,1,0,1,1,0,1,0,0,24.0
2894,590,Nala Sopara,1,0,1,1,0,1,1,0,26.0
2895,860,Nala Sopara,2,0,1,1,0,1,0,0,42.0
2896,415,Nala Sopara,1,0,1,1,0,1,1,0,21.5
2897,605,Nala Sopara,1,1,1,1,1,1,1,0,29.5
2898,590,Nala Sopara,1,0,1,0,0,1,0,0,26.0
2899,590,Nala Sopara,1,0,1,0,0,0,0,0,27.0
2900,595,Nala Sopara,1,0,0,0,0,0,0,0,27.0
2901,610,Nala Sopara,1,0,1,1,0,1,0,0,27.0
2902,585,Nala Sopara,1,0,1,1,0,1,1,0,27.0
2903,585,Nala Sopara,1,0,1,1,0,1,1,0,26.5
2904,590,Nala Sopara,1,0,1,0,0,0,0,0,29.0
2905,585,Nala Sopara,1,1,1,0,0,0,0,0,24.85
2906,585,Nala Sopara,1,0,1,1,1,1,1,0,28.5
2907,773,Nala Sopara,2,0,1,1,0,1,0,0,39.0
2908,910,Nala Sopara,2,0,1,1,0,1,0,0,46.0
2909,950,Nala Sopara,2,0,1,0,0,0,0,0,47.5
2910,1050,Nala Sopara,2,0,1,1,0,1,1,0,50.0
2911,680,Nala Sopara,1,0,1,0,0,0,0,0,34.0
2912,580,Nala Sopara,1,0,1,0,0,0,0,0,29.0
2913,650,Nala Sopara,1,0,1,1,0,1,1,0,31.5
2914,620,Nala Sopara,1,0,1,1,0,1,0,0,30.0
2915,710,Nala Sopara,1,0,1,0,0,0,0,0,37.0
2916,655,Nala Sopara,1,0,1,0,0,0,0,0,32.0
2917,750,Nala Sopara,1,0,1,1,0,1,0,0,36.0
2918,945,Nala Sopara,2,0,1,1,0,1,1,0,48.0
2919,980,Nala Sopara,2,0,1,1,0,1,1,0,49.0
2920,640,Nala Sopara,1,0,0,0,0,0,0,0,25.0
2921,580,Nala Sopara,1,0,1,0,0,0,0,0,25.0
2922,570,Nala Sopara,1,0,1,0,0,0,0,0,27.99
2923,590,Nala Sopara,1,0,1,1,0,1,1,0,26.5
2924,550,Nala Sopara,1,0,1,0,0,0,0,0,23.5
2925,575,Nala Sopara,1,0,1,0,0,0,0,0,27.0
2926,560,Nala Sopara,1,0,1,1,1,1,1,0,25.0
2927,560,Nala Sopara,1,0,1,1,0,1,1,0,25.0
2928,590,Nala Sopara,1,0,1,1,0,0,0,0,23.0
2929,620,Nala Sopara,1,0,1,0,0,0,1,0,25.0
2930,590,Nala Sopara,1,0,1,0,0,0,0,0,25.5
2931,610,Nala Sopara,1,0,1,1,0,1,1,0,28.0
2932,900,Nala Sopara,1,0,1,0,0,0,0,0,38.0
2933,580,Nala Sopara,1,0,1,1,1,1,1,0,26.0
2934,590,Nala Sopara,1,0,1,1,0,1,1,0,29.0
2935,630,Nala Sopara,1,0,1,1,0,1,0,0,26.5
2936,560,Nala Sopara,1,0,1,1,0,1,1,0,27.0
2937,585,Nala Sopara,1,0,1,1,1,1,1,0,25.5
2938,535,Nala Sopara,1,0,1,0,0,0,0,0,24.0
2939,580,Nala Sopara,1,0,1,0,0,1,0,0,29.5
2940,590,Nala Sopara,1,0,1,1,0,1,0,0,23.5
2941,800,Nala Sopara,2,0,1,0,0,0,0,0,38.0
2942,610,Nala Sopara,1,0,1,1,0,1,0,0,23.5
2943,560,Nala Sopara,1,0,1,0,0,0,0,0,25.5
2944,565,Nala Sopara,1,0,1,0,0,0,0,0,23.5
2945,560,Nala Sopara,1,1,1,0,0,0,0,0,21.3
2946,975,Nala Sopara,2,0,1,1,0,1,1,0,46.0
2947,585,Nala Sopara,1,0,1,1,1,0,0,0,24.0
2948,800,Nala Sopara,2,0,1,0,0,0,0,0,36.0
2949,620,Nala Sopara,1,1,1,1,1,1,1,0,26.0
2950,585,Nala Sopara,1,0,1,0,0,0,0,0,23.0
2951,620,Nala Sopara,1,0,0,0,0,0,0,0,24.5
2952,545,Nala Sopara,1,1,1,1,0,1,0,0,24.5
2953,605,Nala Sopara,1,0,1,0,0,0,0,0,31.0
2954,730,Nala Sopara,1,0,1,1,0,1,0,0,35.0
2955,990,Nala Sopara,2,0,1,0,0,0,0,0,51.0
2956,1300,Nala Sopara,2,0,1,1,0,1,1,0,65.0
2957,620,Nala Sopara,1,1,1,0,0,0,0,0,26.0
2958,580,Nala Sopara,1,1,1,0,0,0,0,0,24.0
2959,585,Nala Sopara,1,0,1,0,0,0,0,0,23.3
2960,580,Nala Sopara,1,0,1,0,0,0,1,0,25.0
2961,485,Nala Sopara,1,1,1,0,0,0,0,0,23.5
2962,594,Nala Sopara,1,1,1,1,1,0,0,0,24.0
2963,760,Nala Sopara,1,0,1,0,0,0,0,0,29.25
2964,550,Nala Sopara,1,1,1,1,0,1,1,0,22.0
2965,585,Nala Sopara,1,0,1,1,1,1,1,0,24.45
2966,580,Nala Sopara,1,0,1,0,0,0,1,0,24.0
2967,560,Nala Sopara,1,1,1,0,0,0,0,0,24.5
2968,572,Nala Sopara,1,0,1,1,0,1,1,0,27.0
2969,620,Nala Sopara,1,0,1,0,0,0,0,0,25.65
2970,560,Nala Sopara,1,0,1,0,0,0,0,0,24.5
2971,545,Nala Sopara,1,0,1,1,0,1,0,0,26.0
2972,590,Nala Sopara,1,0,1,0,0,0,0,0,23.3
2973,590,Nala Sopara,1,0,0,0,0,0,0,0,22.5
2974,594,Nala Sopara,1,0,0,1,1,0,0,0,23.5
2975,580,Nala Sopara,1,0,1,0,0,0,0,0,26.0
2976,585,Nala Sopara,1,0,1,0,0,1,0,0,23.5
2977,525,Nala Sopara,1,1,1,0,0,0,0,0,23.5
2978,525,Nala Sopara,1,1,1,0,0,0,0,0,23.45
2979,550,Nala Sopara,1,0,1,1,0,1,0,0,25.0
2980,595,Nala Sopara,1,1,1,1,0,1,1,0,24.0
2981,594,Nala Sopara,1,1,1,1,1,0,0,0,25.0
2982,585,Nala Sopara,1,0,1,1,0,1,1,0,23.0
2983,585,Nala Sopara,1,0,1,0,0,0,0,0,27.5
2984,525,Nala Sopara,1,1,1,0,0,0,0,0,21.5
2985,590,Nala Sopara,1,0,1,0,0,0,0,0,23.1
2986,585,Nala Sopara,1,0,0,1,1,0,0,0,26.0
2987,590,Nala Sopara,1,0,1,1,0,1,1,0,24.0
2988,570,Nala Sopara,1,0,0,0,0,1,0,0,23.2
2989,535,Nala Sopara,1,0,1,1,0,1,0,0,27.0
2990,630,Nala Sopara,1,0,0,1,0,1,0,0,26.5
2991,560,Nala Sopara,1,1,0,0,0,0,0,0,23.0
2992,580,Nala Sopara,1,1,1,0,0,0,1,0,22.5
2993,555,Nala Sopara,1,1,1,0,0,0,0,0,25.0
2994,585,Nala Sopara,1,0,1,1,1,1,1,0,24.4
2995,545,Nala Sopara,1,1,0,0,0,0,0,0,25.0
2996,560,Nala Sopara,1,1,1,0,0,0,0,0,23.0
2997,575,Nala Sopara,1,1,1,1,0,1,0,0,24.0
2998,585,Nala Sopara,1,0,1,1,1,0,0,0,24.5
2999,594,Nala Sopara,1,1,0,1,1,0,0,0,24.0
3000,555,Nala Sopara,1,0,1,0,0,0,0,0,23.05
3001,575,Nala Sopara,1,0,1,1,0,1,1,0,24.0
3002,525,Nala Sopara,1,0,1,1,0,1,1,0,20.0
3003,550,Nala Sopara,1,0,1,0,0,0,0,0,22.0
3004,970,Others,2,0,1,0,0,0,0,0,48.0
3005,1050,Others,2,0,1,0,0,0,0,0,55.0
3006,975,Others,2,0,1,0,0,0,0,0,48.75
3007,660,Others,1,0,1,0,0,0,0,0,33.0
3008,670,Others,1,0,1,0,0,0,0,0,35.0
3009,670,Others,1,0,1,0,0,0,0,0,34.0
3010,700,Others,1,0,1,0,0,0,0,0,35.0
3011,1050,Others,2,0,1,0,0,0,0,0,52.5
3012,970,Others,2,0,1,0,0,0,0,0,48.5
3013,620,Nalasopara West,1,1,1,0,0,0,0,0,26.0
3014,560,Nalasopara West,1,1,1,0,0,0,0,0,25.0
3015,620,Nalasopara West,1,0,1,0,0,0,0,0,23.9
3016,600,Nalasopara West,1,0,1,0,0,0,0,0,24.0
3017,580,Nalasopara West,1,0,1,0,0,0,0,0,22.65
3018,500,Nalasopara West,1,1,0,0,0,0,0,0,24.0
3019,560,Nalasopara West,1,0,1,0,0,0,0,0,23.0
3020,560,Nalasopara West,1,0,1,0,0,0,0,0,25.0
3021,590,Nalasopara West,1,0,0,0,0,0,0,0,25.0
3022,525,Nalasopara West,1,1,0,0,0,0,0,0,21.5
3023,585,Nalasopara West,1,0,1,0,0,0,0,0,28.0
3024,590,Nalasopara West,1,1,0,0,0,0,0,0,25.0
3025,585,Nalasopara West,1,0,1,0,0,0,0,0,29.0
3026,580,Nalasopara West,1,0,1,0,0,0,0,0,22.55
3027,615,Nalasopara West,1,0,0,0,0,0,0,0,27.0
3028,590,Nalasopara West,1,1,1,0,0,0,0,0,24.0
3029,520,Nalasopara West,1,0,1,0,0,0,0,0,26.5
3030,850,Nalasopara West,2,0,1,0,0,0,0,0,40.99
3031,500,Nalasopara West,1,0,0,0,0,0,0,0,22.0
3032,630,Nalasopara West,1,0,0,0,0,0,0,0,27.0
3033,525,Nalasopara West,1,1,1,0,0,0,0,0,22.5
3034,500,Nalasopara West,1,0,0,0,0,0,0,0,21.5
3035,620,Nalasopara West,1,0,1,0,0,0,0,0,25.0
3036,590,Nalasopara West,1,0,0,0,0,0,0,0,23.0
3037,1376,Others,3,0,1,1,1,1,1,0,865.0
3038,2436,Others,3,1,1,1,1,1,1,1,800.0
3039,1265,Others,2,0,0,0,0,0,0,0,101.0
3040,400,Others,1,0,0,0,0,0,0,0,26.0
3041,1085,Others,2,0,0,0,0,0,0,0,70.53
3042,725,Others,1,0,0,0,0,0,1,0,47.13
3043,671,Others,1,1,0,0,0,0,0,0,21.0
3044,661,Others,1,1,0,0,0,0,0,0,20.75
3045,630,Others,1,1,0,0,0,0,0,0,20.0
3046,1250,Nerul,2,1,1,1,0,1,1,1,185.0
3047,2130,Nerul,3,0,1,1,1,1,0,1,295.0
3048,1100,Nerul,2,0,0,0,0,0,0,0,145.0
3049,1100,Nerul,2,0,1,1,0,1,0,1,130.0
3050,650,Nerul,1,0,0,1,0,1,0,0,65.0
3051,715,Nerul,1,0,1,1,1,1,1,0,80.0
3052,2120,Nerul,3,0,1,1,1,1,1,0,380.0
3053,1950,Nerul,3,0,1,1,1,1,1,0,250.0
3054,1855,Nerul,3,0,0,0,1,1,0,1,350.0
3055,1286,Nerul,2,0,1,1,1,1,1,0,152.0
3056,2703,Nerul,4,0,1,1,1,1,1,0,525.0
3057,650,Nerul,1,0,1,1,0,1,0,1,74.0
3058,1310,Nerul,1,0,1,1,0,1,1,0,235.0
3059,1250,Nerul,1,0,1,1,0,1,1,0,235.0
3060,1215,Nerul,2,0,1,0,0,0,0,0,145.0
3061,1150,Nerul,2,0,1,0,0,0,0,0,130.0
3062,1100,Nerul,2,0,1,0,0,0,0,1,110.0
3063,1825,Nerul,3,0,1,1,1,1,1,0,310.0
3064,2000,Nerul,3,0,1,0,0,0,1,0,426.0
3065,864,Others,2,1,0,0,0,0,0,0,43.0
3066,427,Others,1,0,1,1,1,1,1,1,51.0
3067,770,Others,1,0,1,1,1,1,0,0,61.0
3068,650,Others,1,0,1,1,1,1,0,0,50.0
3069,1000,Others,2,0,1,1,1,1,0,0,78.0
3070,990,Others,2,0,0,1,0,1,0,0,55.5
3071,1350,Others,3,0,0,0,0,0,0,0,76.0
3072,1150,Others,3,0,0,0,0,0,0,0,65.0
3073,900,Others,2,0,0,0,0,0,0,0,50.0
3074,1287,Others,3,0,0,0,0,0,0,0,69.0
3075,1287,Others,3,0,1,0,0,0,1,0,69.0
3076,833,Others,2,1,1,0,0,0,1,0,37.47999
3077,967,Others,2,1,1,0,0,0,1,0,43.51
3078,589,Others,1,0,1,0,0,1,1,1,22.0
3079,589,Others,1,0,1,0,0,1,1,1,21.0
3080,835,Others,2,1,0,0,0,0,0,0,30.0
3081,832,Others,2,1,1,1,0,1,0,0,31.0
3082,846,Others,2,1,1,1,0,1,1,0,32.5
3083,448,Others,1,0,0,1,1,1,0,0,70.0
3084,385,Others,1,0,1,1,1,1,0,0,75.0
3085,700,Others,1,0,1,1,1,1,0,0,140.0
3086,1250,Panvel,2,1,1,1,0,1,1,0,68.0
3087,1005,Panvel,2,0,1,1,1,1,0,0,82.0
3088,525,Panvel,1,1,0,1,0,1,0,0,28.0
3089,1133,Panvel,2,1,0,0,0,1,1,0,113.99999
3090,687,Panvel,1,1,1,0,0,1,0,0,53.0
3091,850,Panvel,2,1,1,1,1,1,1,0,63.0
3092,640,Panvel,1,1,1,1,0,1,0,1,37.0
3093,1000,Panvel,2,1,0,0,0,0,0,0,50.0
3094,1133,Panvel,2,1,0,0,0,1,1,0,115.0
3095,755,Panvel,1,1,1,1,0,1,1,0,49.07
3096,1300,Panvel,2,0,1,0,0,0,1,0,80.0
3097,550,Panvel,1,0,1,1,0,1,0,0,33.0
3098,1300,Panvel,2,1,1,1,0,1,1,0,65.0
3099,665,Panvel,1,0,0,0,0,0,0,0,46.0
3100,1300,Panvel,2,1,1,1,0,1,1,0,72.0
3101,1200,Panvel,2,1,1,1,0,1,1,0,67.0
3102,900,Panvel,2,0,1,1,0,1,1,0,47.5
3103,2020,Panvel,3,0,1,1,0,1,1,1,160.0
3104,800,Panvel,2,0,1,1,0,1,1,0,47.0
3105,910,Panvel,2,0,1,1,0,1,1,0,46.0
3106,950,Panvel,2,0,1,1,0,1,1,0,75.0
3107,1690,Panvel,3,0,1,1,0,1,1,0,89.0
3108,900,Panvel,2,0,1,1,0,1,1,0,49.0
3109,1800,Panvel,3,0,1,0,0,0,1,0,93.0
3110,1800,Panvel,3,0,1,0,0,0,1,0,95.0
3111,600,Panvel,1,0,1,0,0,0,1,0,44.5
3112,700,Panvel,1,0,1,0,0,0,1,0,38.0
3113,1440,Panvel,3,1,0,0,0,0,0,0,117.0
3114,1440,Panvel,3,1,1,0,0,0,0,0,117.0
3115,675,Panvel,1,1,1,0,0,0,1,1,51.0
3116,675,Panvel,1,1,1,0,0,0,1,1,47.0
3117,1051,Panvel,2,1,1,0,0,0,1,1,88.44
3118,950,Panvel,2,1,1,0,0,0,1,1,72.9
3119,850,Panvel,2,1,0,0,0,0,0,0,67.87
3120,3200,Panvel,5,0,1,0,0,0,1,1,175.0
3121,950,Panvel,2,1,1,0,0,0,1,0,75.48
3122,850,Panvel,2,1,1,0,0,0,1,0,67.87
3123,550,Panvel,1,1,1,0,0,0,1,0,46.02
3124,750,Panvel,2,1,1,0,0,0,1,0,66.0
3125,750,Panvel,2,1,1,0,0,0,1,0,75.0
3126,1300,Panvel,2,1,1,1,0,1,1,0,72.5
3127,1307,Panvel,2,1,1,1,0,1,1,0,84.95
3128,742,Panvel,1,1,1,1,0,1,1,0,48.23
3129,1771,Panvel,3,1,1,1,0,1,1,0,115.0
3130,1172,Panvel,2,1,1,1,0,1,1,0,76.18
3131,993,Panvel,1,1,1,1,0,1,1,0,64.54
3132,2621,Panvel,4,1,1,1,0,1,1,0,170.0
3133,490,Panvel,1,1,1,1,0,1,1,0,40.0
3134,1750,Panvel,3,1,1,1,0,1,1,0,112.99999
3135,530,Panvel,1,1,1,1,0,1,1,0,43.0
3136,2420,Panvel,4,1,1,1,0,1,1,0,157.0
3137,2351,Panvel,3,1,1,1,0,1,1,0,152.0
3138,1275,Panvel,2,1,1,1,0,1,1,0,82.87
3139,1220,Panvel,2,1,1,1,0,1,1,0,79.3
3140,2010,Panvel,3,1,1,1,0,1,1,0,130.0
3141,2495,Panvel,4,1,1,1,0,1,1,0,162.0
3142,1726,Panvel,3,1,1,1,0,1,1,0,112.0
3143,490,Panvel,1,1,1,1,0,1,1,0,31.85
3144,530,Panvel,1,1,1,1,0,1,1,0,34.45
3145,1300,Panvel,2,1,1,1,0,1,1,0,80.0
3146,705,Panvel,1,1,1,0,0,0,1,1,50.0
3147,1055,Panvel,1,1,1,1,0,1,1,1,85.0
3148,1140,Panvel,2,1,1,1,0,1,1,0,97.0
3149,2582,Panvel,4,1,1,1,0,1,1,0,134.0
3150,606,Panvel,2,1,0,0,0,0,0,0,43.9
3151,428,Panvel,1,1,0,0,0,0,0,0,29.5
3152,394,Panvel,1,1,0,0,0,0,0,0,27.5
3153,385,Panvel,1,1,0,0,0,0,0,0,26.84
3154,415,Panvel,1,1,0,0,0,0,0,0,28.82
3155,550,Panvel,2,1,0,0,0,0,0,0,40.0
3156,800,Panvel,1,0,1,1,0,1,1,0,55.0
3157,705,Panvel,1,1,1,0,0,0,0,0,45.0
3158,900,Panvel,2,1,1,1,0,1,1,0,98.0
3159,848,Panvel,2,1,1,1,0,1,1,0,88.0
3160,680,Panvel,1,0,0,0,0,0,0,0,40.0
3161,1300,Panvel,3,0,0,1,0,0,1,0,80.0
3162,800,Panvel,2,1,1,0,0,0,1,0,68.0
3163,1440,Panvel,3,1,1,1,0,1,1,1,118.0
3164,1280,Panvel,3,1,1,1,0,1,1,1,108.0
3165,565,Panvel,1,0,0,0,0,1,0,0,30.5
3166,1055,Panvel,2,1,1,1,0,1,1,1,82.0
3167,1005,Panvel,2,1,1,1,0,1,1,1,80.0
3168,1005,Panvel,2,1,1,1,0,1,1,0,82.0
3169,1055,Panvel,2,1,1,1,0,1,1,0,84.0
3170,1020,Panvel,2,1,1,1,0,1,1,0,80.0
3171,1075,Panvel,2,1,1,1,0,1,1,0,93.0
3172,1240,Panvel,2,1,1,1,0,1,1,0,65.0
3173,1245,Panvel,2,1,1,1,0,1,1,0,70.0
3174,1200,Panvel,2,0,1,0,0,0,1,0,71.0
3175,1280,Panvel,3,1,1,1,0,1,1,0,108.0
3176,1005,Panvel,2,1,1,1,0,1,1,0,88.0
3177,950,Panvel,2,1,1,1,0,1,1,0,82.0
3178,1150,Panvel,2,1,1,1,0,1,1,0,82.0
3179,880,Panvel,2,0,1,0,0,0,0,0,74.0
3180,750,Panvel,2,0,1,0,0,0,1,0,70.0
3181,580,Panvel,1,0,1,1,0,1,0,0,34.0
3182,950,Panvel,2,0,0,0,0,0,0,0,59.0
3183,950,Panvel,2,1,1,1,0,0,1,0,84.0
3184,1200,Panvel,2,1,1,1,0,0,1,0,95.0
3185,1150,Panvel,2,1,1,1,0,0,1,0,92.0
3186,1300,Panvel,1,1,0,0,0,0,0,0,85.0
3187,1200,Panvel,1,1,0,0,0,0,0,0,80.0
3188,550,Panvel,1,1,0,0,0,0,0,0,44.0
3189,650,Panvel,1,1,0,0,0,0,0,0,45.0
3190,1125,Panvel,2,1,1,1,0,1,1,0,90.0
3191,1010,Panvel,1,1,0,0,0,0,0,0,84.0
3192,1200,Panvel,2,1,0,0,0,0,0,0,87.0
3193,1050,Panvel,2,1,0,0,0,0,0,0,84.0
3194,1110,Panvel,2,1,0,0,0,0,0,0,85.0
3195,2670,Parel,5,0,1,1,0,1,1,0,925.0
3196,1200,Parel,2,0,1,0,0,1,1,0,425.0
3197,1177,Parel,3,1,1,0,0,1,1,0,490.0
3198,1043,Parel,3,1,1,0,0,1,1,0,479.0
3199,823,Parel,2,1,1,0,0,1,1,0,361.0
3200,1404,Parel,3,1,1,0,0,1,1,0,605.0
3201,940,Parel,2,1,1,0,0,1,1,0,374.0
3202,2605,Parel,4,1,1,0,0,1,1,0,1076.0
3203,1543,Parel,3,1,1,0,0,1,1,0,655.0
3204,825,Parel,2,1,1,0,0,1,1,0,368.0
3205,1836,Parel,3,1,1,0,0,1,1,0,799.0
3206,2604,Parel,4,0,1,0,0,1,1,0,1076.0
3207,1835,Parel,3,0,1,0,0,1,1,0,799.0
3208,1543,Parel,3,0,1,1,0,1,1,0,655.0
3209,1403,Parel,3,0,1,1,0,1,1,0,605.0
3210,1043,Parel,3,0,1,1,0,1,1,0,479.0
3211,1177,Parel,3,0,1,1,0,1,1,1,490.0
3212,823,Parel,2,0,1,0,0,1,1,1,361.0
3213,825,Parel,2,0,1,1,0,1,1,0,368.0
3214,940,Parel,2,1,1,1,0,1,0,0,374.0
3215,940,Parel,2,1,1,1,0,1,1,1,374.0
3216,422,Others,1,0,1,1,1,1,0,0,38.0
3217,550,Others,1,0,1,1,1,1,0,0,75.75
3218,1500,Powai,3,0,1,1,1,1,1,1,265.0
3219,1155,Powai,2,0,1,1,1,1,1,1,190.0
3220,1445,Powai,3,0,1,1,1,1,1,1,250.0
3221,1150,Powai,2,0,1,1,1,1,1,0,190.0
3222,595,Powai,1,0,1,1,0,1,1,1,95.0
3223,595,Powai,1,0,1,1,0,1,1,0,95.0
3224,585,Powai,1,0,1,0,0,0,1,1,110.0
3225,980,Powai,2,0,1,1,0,1,1,1,180.0
3226,1050,Powai,2,0,1,1,1,1,1,0,265.0
3227,2020,Powai,3,0,1,0,0,0,1,1,420.0
3228,985,Powai,2,0,1,0,0,0,1,1,188.0
3229,840,Powai,2,0,1,0,0,0,0,1,155.0
3230,995,Powai,2,0,1,1,1,1,1,0,160.0
3231,585,Powai,1,0,1,0,0,0,1,0,110.0
3232,578,Powai,1,0,1,1,0,1,1,0,90.0
3233,970,Powai,2,0,1,1,0,1,1,0,165.0
3234,985,Powai,2,0,1,0,0,0,1,1,196.0
3235,2050,Powai,4,1,1,1,0,1,1,1,470.0
3236,1250,Powai,2,1,1,1,0,1,1,1,233.0
3237,910,Powai,2,0,1,1,0,1,1,0,210.0
3238,1130,Powai,2,0,1,1,0,1,1,1,198.0
3239,1700,Powai,3,0,1,1,0,1,1,0,350.0
3240,980,Powai,2,1,1,0,0,0,1,1,182.0
3241,750,Powai,1,0,0,0,0,0,0,0,138.99999
3242,650,Powai,1,0,1,1,1,1,1,1,126.0
3243,600,Powai,1,0,1,1,0,1,1,1,100.0
3244,585,Powai,1,0,1,1,0,1,1,1,100.0
3245,1100,Powai,2,0,1,1,0,1,1,0,270.0
3246,800,Powai,2,0,1,0,0,0,0,1,145.0
3247,1450,Powai,3,0,1,1,0,0,1,1,265.0
3248,1505,Powai,3,0,1,0,0,0,1,1,269.0
3249,975,Powai,2,0,1,1,0,1,1,1,168.0
3250,978,Powai,2,0,1,1,0,1,1,1,175.0
3251,1150,Powai,2,0,0,1,0,1,1,0,165.0
3252,1150,Powai,2,0,1,1,0,1,1,1,165.0
3253,810,Powai,2,0,1,1,1,1,1,1,160.0
3254,2365,Powai,4,0,1,1,0,1,1,1,600.0
3255,1100,Powai,2,0,1,1,1,1,1,1,162.0
3256,1000,Powai,2,0,1,1,0,1,1,1,165.0
3257,1502,Powai,3,0,1,1,0,0,1,1,268.0
3258,1502,Powai,3,0,1,1,1,1,1,1,270.0
3259,1545,Powai,3,0,1,1,1,1,1,1,269.0
3260,910,Powai,2,0,1,1,0,1,1,1,175.0
3261,965,Powai,2,0,1,1,0,1,1,1,185.0
3262,1050,Powai,2,0,1,1,0,1,1,1,140.0
3263,1150,Powai,2,0,1,1,0,1,1,1,194.0
3264,885,Powai,2,0,1,1,0,1,1,1,174.0
3265,650,Powai,1,0,1,0,0,0,1,1,113.99999
3266,1600,Powai,3,0,1,1,0,1,1,1,287.0
3267,1120,Powai,2,0,1,1,1,1,1,0,195.0
3268,500,Powai,1,1,1,0,0,0,1,1,135.0
3269,1100,Powai,2,0,1,1,1,1,1,1,185.0
3270,660,Powai,1,0,0,0,0,0,0,0,105.0
3271,1150,Powai,2,0,1,0,0,0,1,1,195.0
3272,2100,Powai,3,0,1,0,0,0,1,1,450.0
3273,700,Powai,1,0,1,0,0,0,0,0,105.0
3274,225,Powai,1,0,0,0,0,0,0,0,50.0
3275,950,Powai,2,0,1,1,0,1,1,1,165.0
3276,1100,Powai,2,0,1,1,0,1,1,0,175.0
3277,1290,Powai,1,0,1,1,0,0,1,1,190.0
3278,970,Powai,2,0,1,1,0,1,1,1,185.0
3279,1135,Powai,2,0,1,1,0,0,1,1,210.0
3280,1135,Powai,2,0,1,1,0,1,1,1,168.0
3281,885,Powai,2,0,1,1,0,1,1,1,220.0
3282,630,Powai,1,0,1,0,0,0,1,1,150.0
3283,915,Powai,2,0,1,1,0,1,1,1,155.0
3284,770,Powai,2,0,1,0,0,0,1,1,190.0
3285,1070,Powai,2,0,1,0,0,0,1,1,200.0
3286,1198,Powai,2,0,1,1,0,1,1,1,215.0
3287,600,Powai,1,0,1,0,0,0,1,1,120.0
3288,1150,Powai,2,0,1,1,0,1,1,0,160.0
3289,940,Powai,2,0,1,1,1,1,1,0,285.0
3290,1045,Powai,2,0,1,1,0,1,1,0,275.0
3291,1444,Powai,3,0,1,1,0,1,1,1,240.0
3292,600,Powai,1,0,1,0,0,0,1,1,130.0
3293,870,Powai,2,0,1,1,0,1,1,1,150.0
3294,1350,Powai,3,0,1,1,0,1,1,1,240.0
3295,1050,Powai,2,0,1,1,1,1,1,1,285.0
3296,1750,Powai,3,0,1,1,0,1,1,1,315.0
3297,1060,Powai,2,0,1,1,0,0,1,1,265.0
3298,602,Powai,1,0,1,1,0,0,1,1,100.0
3299,1150,Powai,2,0,1,1,0,1,1,1,185.0
3300,1050,Powai,2,0,1,1,0,1,1,1,191.0
3301,600,Powai,1,0,1,0,0,0,1,1,125.0
3302,900,Powai,2,0,1,1,0,0,1,1,145.0
3303,1100,Powai,2,0,1,1,0,1,1,1,185.0
3304,1250,Powai,2,0,1,1,0,1,1,1,200.0
3305,1150,Powai,2,0,1,1,1,1,1,1,290.0
3306,555,Powai,1,0,1,1,1,1,1,1,98.0
3307,1100,Powai,2,0,1,0,0,1,1,1,142.0
3308,1155,Powai,2,0,1,0,0,0,1,1,185.0
3309,585,Powai,1,0,0,0,0,0,0,0,105.0
